date_time,title,link,author,comments_amount,likes_amount
2021-07-25T19:17:36.341Z,Open Thread 182,https://astralcodexten.substack.com/p/open-thread-182,Scott Alexander,994,35
2021-07-27T01:36:57.215Z,Mantic Monday 7/26,https://astralcodexten.substack.com/p/mantic-monday-726,Scott Alexander,128,45
2021-07-27T20:15:44.035Z,"Contra Acemoglu On...Oh God, We're Doing This Again, Aren't We?",https://astralcodexten.substack.com/p/contra-acemoglu-onoh-god-were-doing,Scott Alexander,444,125
2021-07-28T19:38:03.909Z,When Does Worrying About Things Trade Off Against Worrying About Other Things?,https://astralcodexten.substack.com/p/when-does-worrying-about-things-trade,Scott Alexander,275,54
2021-07-30T06:56:26.849Z,Updated Look At Long-Term AI Risks,https://astralcodexten.substack.com/p/updated-look-at-long-term-ai-risks,Scott Alexander,244,37
2021-08-01T20:45:00.640Z,Open Thread 183,https://astralcodexten.substack.com/p/open-thread-183,Scott Alexander,650,40
2021-08-02T20:50:47.518Z,Model City Monday 8/2/21,https://astralcodexten.substack.com/p/model-city-monday-8221,Scott Alexander,101,50
2021-08-03T19:11:45.606Z,What Should We Make Of Sasha Chapin's Claim That Taking LSD Restored His Sense Of Smell After COVID?,https://astralcodexten.substack.com/p/what-should-we-make-of-sasha-chapins,Scott Alexander,221,62
2021-08-05T01:59:13.239Z,Adumbrations Of Aducanumab,https://astralcodexten.substack.com/p/adumbrations-of-aducanumab,Scott Alexander,676,251
2021-08-06T03:41:25.835Z,Highlights From The Comments On Acemoglu And AI,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-acemoglu,Scott Alexander,406,57
2021-08-06T20:12:10.522Z,Details Of The Infant Fish Oil Story,https://astralcodexten.substack.com/p/details-of-the-infant-fish-oil-story,Scott Alexander,287,120
2021-08-07T00:08:13.180Z,Open Thread 183.5,https://astralcodexten.substack.com/p/open-thread-1835,Scott Alexander,270,71
2021-08-08T22:23:26.998Z,Contra Drum On The Fish Oil Story,https://astralcodexten.substack.com/p/contra-drum-on-the-fish-oil-story,Scott Alexander,305,111
2021-08-08T23:49:34.624Z,Open Thread 184,https://astralcodexten.substack.com/p/open-thread-184,Scott Alexander,600,61
2021-08-09T19:48:42.354Z,Eight Hundred Slightly Poisoned Word Games,https://astralcodexten.substack.com/p/eight-hundred-slightly-poisoned-word,Scott Alexander,233,93
2021-08-10T21:54:55.647Z,"(Outdoor, Careful) Meetups Everywhere 2021 - Seeking Organizers",https://astralcodexten.substack.com/p/outdoor-careful-meetups-everywhere,Scott Alexander,115,40
2021-08-11T22:03:41.348Z,Classifieds Thread 8/2021,https://astralcodexten.substack.com/p/classifieds-thread-82021,Scott Alexander,648,53
2021-08-11T22:05:08.955Z,Open Thread 184.5,https://astralcodexten.substack.com/p/open-thread-1845,Scott Alexander,275,51
2021-08-12T19:34:27.216Z,Contra Hanania On Partisanship,https://astralcodexten.substack.com/p/contra-hanania-on-partisanship,Scott Alexander,761,90
2021-08-13T22:57:24.040Z,"Blindness, Schizophrenia, and Autism",https://astralcodexten.substack.com/p/blindness-schizophrenia-and-autism,Scott Alexander,197,71
2021-08-15T17:51:48.881Z,Open Thread 185,https://astralcodexten.substack.com/p/open-thread-185,Scott Alexander,595,23
2021-08-17T18:02:38.588Z,Kids Can Recover From Missing Even Quite A Lot Of School,https://astralcodexten.substack.com/p/kids-can-recover-from-missing-even,Scott Alexander,465,95
2021-08-18T20:49:30.758Z,Links For August,https://astralcodexten.substack.com/p/links-for-august,Scott Alexander,552,50
2021-08-19T05:15:23.833Z,Open Thread 185.5,https://astralcodexten.substack.com/p/open-thread-1855,Scott Alexander,195,59
2021-08-19T20:21:25.643Z,Peer Review Request: Carbon Costs Quantified,https://astralcodexten.substack.com/p/peer-review-request-carbon-costs,Scott Alexander,178,38
2021-08-20T19:34:28.852Z,Highlights From The Comments On Aducanumab,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-aducanumab,Scott Alexander,225,57
2021-08-22T22:49:29.374Z,Open Thread 186,https://astralcodexten.substack.com/p/open-thread-186,Scott Alexander,1136,27
2021-08-25T00:19:27.471Z,Carbon Costs Quantified,https://astralcodexten.substack.com/p/carbon-costs-quantified,Scott Alexander,388,55
2021-08-25T17:36:04.522Z,"If You're So Smart, Why Aren't You Governor Of California?",https://astralcodexten.substack.com/p/if-youre-so-smart-why-arent-you-governor,Scott Alexander,355,122
2021-08-26T20:32:37.868Z,Highlights From The Comments On Missing School,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-missing,Scott Alexander,589,77
2021-08-27T18:38:18.381Z,Berkeley Meetup This Saturday,https://astralcodexten.substack.com/p/berkeley-meetup-this-saturday,Scott Alexander,8,17
2021-08-29T19:56:50.749Z,Open Thread 187,https://astralcodexten.substack.com/p/open-thread-187,Scott Alexander,812,33
2021-08-23T21:48:21.246Z,Meetups Everywhere 2021: Times And Places,https://astralcodexten.substack.com/p/meetups-everywhere-2021-times-and,Scott Alexander,92,29
2021-08-30T23:09:16.198Z,On Hreha On Behavioral Economics,https://astralcodexten.substack.com/p/on-hreha-on-behavioral-economics,Scott Alexander,411,99
2021-08-31T22:23:41.560Z,Peer Review: Long COVID: Much More Than You Wanted To Know,https://astralcodexten.substack.com/p/peer-review-long-covid-much-more,Scott Alexander,109,40
2021-09-01T20:06:42.331Z,Open Thread 187.5,https://astralcodexten.substack.com/p/open-thread-1875,Scott Alexander,201,52
2021-09-02T03:12:52.567Z,Long COVID: Much More Than You Wanted To Know,https://astralcodexten.substack.com/p/long-covid-much-more-than-you-wanted,Scott Alexander,261,94
2021-09-04T06:38:59.286Z,Boston Meetup This Sunday,https://astralcodexten.substack.com/p/boston-meetup-this-sunday,Scott Alexander,10,11
2021-09-06T14:56:16.219Z,Too Good To Check: A Play In Three Acts,https://astralcodexten.substack.com/p/too-good-to-check-a-play-in-three,Scott Alexander,942,315
2021-09-05T06:39:01.616Z,Open Thread 188,https://astralcodexten.substack.com/p/open-thread-188,Scott Alexander,783,20
2021-09-06T02:54:54.272Z,New York Meetup This Monday,https://astralcodexten.substack.com/p/new-york-meetup-this-monday,Scott Alexander,,13
2021-09-09T00:49:25.743Z,The Unbearable Semiheaviness Of Being,https://astralcodexten.substack.com/p/the-unbearable-semiheaviness-of-being,Scott Alexander,268,122
2021-09-09T00:50:47.405Z,Open Thread 188.5,https://astralcodexten.substack.com/p/open-thread-1885,Scott Alexander,328,60
2021-09-10T21:21:01.373Z,Washington DC Meetup This Saturday,https://astralcodexten.substack.com/p/washington-dc-meetup-this-saturday,Scott Alexander,4,11
2021-09-12T19:21:09.278Z,Open Thread 189,https://astralcodexten.substack.com/p/open-thread-189,Scott Alexander,843,24
2021-09-14T04:17:57.176Z,Book Review: Modi - A Political Biography,https://astralcodexten.substack.com/p/book-review-modi-a-political-biography,Scott Alexander,571,136
2021-09-15T20:21:58.308Z,Open Thread 189.5,https://astralcodexten.substack.com/p/open-thread-1895,Scott Alexander,471,68
2021-09-17T08:07:13.237Z,Book Review: The Revolt Of The Public,https://astralcodexten.substack.com/p/book-review-the-revolt-of-the-public,Scott Alexander,445,85
2021-09-17T13:02:23.374Z,Lisbon Meetup This Saturday,https://astralcodexten.substack.com/p/lisbon-meetup-this-saturday,Scott Alexander,10,11
2021-09-18T23:55:02.316Z,Open Thread 190,https://astralcodexten.substack.com/p/open-thread-190,Scott Alexander,883,22
2021-09-20T23:30:22.500Z,Links For September,https://astralcodexten.substack.com/p/links-for-september,Scott Alexander,721,65
2021-09-21T20:59:44.778Z,Learn Portuguese With ACX,https://astralcodexten.substack.com/p/learn-portuguese-with-acx,Scott Alexander,80,65
2021-09-23T22:42:53.114Z,Whither Tartaria?,https://astralcodexten.substack.com/p/whither-tartaria,Scott Alexander,1126,196
2021-09-24T14:43:00.915Z,Open Thread 191 + Madrid/Zurich Meetups This Weekend,https://astralcodexten.substack.com/p/open-thread-191-madridzurich-meetups,Scott Alexander,579,11
2021-09-29T10:14:20.319Z,Book Review: The Scout Mindset,https://astralcodexten.substack.com/p/book-review-the-scout-mindset,Scott Alexander,837,146
2021-09-29T10:45:21.817Z,Open Thread 191.5,https://astralcodexten.substack.com/p/open-thread-1915,Scott Alexander,307,46
2021-09-30T10:12:06.090Z,Learn Spanish With ACX,https://astralcodexten.substack.com/p/learn-spanish-with-acx,Scott Alexander,59,67
2021-09-30T22:08:20.957Z,Open Thread 192 + Vienna/Prague Meetups This Weekend,https://astralcodexten.substack.com/p/open-thread-192-viennaprague-meetups,Scott Alexander,600,17
2021-10-06T12:32:48.214Z,Classifieds Thread 10/2021,https://astralcodexten.substack.com/p/classifieds-thread-102021,Scott Alexander,283,40
2021-10-07T22:52:08.643Z,Open Thread 193 + Berlin/Paris Meetups This Weekend,https://astralcodexten.substack.com/p/open-thread-192-berlinparis-meetups,Scott Alexander,435,18
2021-10-08T19:49:02.792Z,Learn German With ACX,https://astralcodexten.substack.com/p/learn-german-with-acx,Scott Alexander,59,66
2021-10-11T11:52:36.052Z,Please Don't Give Up On Having Kids Because Of Climate Change,https://astralcodexten.substack.com/p/please-dont-give-up-on-having-kids,Scott Alexander,1324,191
2021-10-13T15:08:12.124Z,Highlights From The Comments On Kids And Climate Change,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-kids,Scott Alexander,574,90
2021-10-14T11:30:29.130Z,Links For October,https://astralcodexten.substack.com/p/links-for-october,Scott Alexander,536,63
2021-10-04T22:39:57.956Z,Highlights From The Comments On Modern Architecture,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-modern,Scott Alexander,740,74
2021-10-15T01:36:44.489Z,Open Thread 194 + London/Oxford Meetups This Weekend,https://astralcodexten.substack.com/p/open-thread-194-londonoxford-meetups,Scott Alexander,589,12
2021-10-20T00:24:13.690Z,Chilling Effects,https://astralcodexten.substack.com/p/chilling-effects,Scott Alexander,408,105
2021-10-22T21:45:31.644Z,Open Thread 195 + Cambridge/Edinburgh Meetups This Weekend,https://astralcodexten.substack.com/p/open-thread-195-cambridgeedinburgh,Scott Alexander,287,16
2021-10-25T21:06:08.797Z,Epistemic Minor Leagues,https://astralcodexten.substack.com/p/epistemic-minor-leagues,Scott Alexander,379,173
2021-11-01T17:06:06.904Z,Mantic Monday 11/1/21,https://astralcodexten.substack.com/p/mantic-monday-11121,Scott Alexander,337,40
2021-10-27T21:42:47.319Z,Learn British English With ACX,https://astralcodexten.substack.com/p/learn-british-english-with-acx,Scott Alexander,143,111
2021-10-29T05:23:42.233Z,Jhanas and the Dark Room Problem,https://astralcodexten.substack.com/p/jhanas-and-the-dark-room-problem,Scott Alexander,227,93
2021-10-31T17:12:04.281Z,Open Thread 196,https://astralcodexten.substack.com/p/open-thread-196,Scott Alexander,1216,21
2021-11-03T18:31:18.116Z,Non-Cognitive Skills For Educational Attainment Suggest Benefits Of Mental Illness Genes,https://astralcodexten.substack.com/p/non-cognitive-skills-for-educational,Scott Alexander,224,92
2021-11-04T18:21:01.431Z,Dictator Book Club: Orban,https://astralcodexten.substack.com/p/dictator-book-club-orban,Scott Alexander,790,141
2021-11-05T16:58:27.824Z,Open Thread 196.5,https://astralcodexten.substack.com/p/open-thread-1965,Scott Alexander,147,73
2021-11-08T05:42:42.394Z,Open Thread 197,https://astralcodexten.substack.com/p/open-thread-197,Scott Alexander,615,28
2021-11-08T23:31:13.220Z,Model City Monday 11/8/21,https://astralcodexten.substack.com/p/model-city-monday-11821,Scott Alexander,160,49
2021-11-09T20:35:03.979Z,Secrets Of The Great Families,https://astralcodexten.substack.com/p/secrets-of-the-great-families,Scott Alexander,604,186
2021-11-11T06:19:32.989Z,Highlights From The Comments On Orban,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-orban,Scott Alexander,502,53
2021-11-12T01:48:47.820Z,Apply For An ACX Grant,https://astralcodexten.substack.com/p/apply-for-an-acx-grant,Scott Alexander,254,110
2021-11-12T22:20:47.609Z,Open Thread 197.5,https://astralcodexten.substack.com/p/open-thread-1975,Scott Alexander,249,61
2021-11-14T23:05:33.232Z,Open Thread 198,https://astralcodexten.substack.com/p/open-thread-198,Scott Alexander,879,44
2021-11-15T19:59:18.458Z,Mantic Monday 11/15,https://astralcodexten.substack.com/p/mantic-monday-1115,Scott Alexander,218,34
2021-11-18T05:25:18.065Z,Highlights From The Comments On Great Families,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-great,Scott Alexander,272,45
2021-11-18T19:34:34.395Z,Open Thread 198.5,https://astralcodexten.substack.com/p/open-thread-1985,Scott Alexander,308,54
2021-11-18T19:36:47.355Z,Continental Drip,https://astralcodexten.substack.com/p/continental-drip,Scott Alexander,52,65
2021-11-21T17:36:34.282Z,Open Thread 199,https://astralcodexten.substack.com/p/open-thread-199,Scott Alexander,886,29
2021-11-17T05:03:59.212Z,Ivermectin: Much More Than You Wanted To Know,https://astralcodexten.substack.com/p/ivermectin-much-more-than-you-wanted,Scott Alexander,2241,349
2021-11-23T01:38:20.009Z,When Will The FDA Approve Paxlovid?,https://astralcodexten.substack.com/p/when-will-the-fda-approve-paxlovid,Scott Alexander,476,113
2021-11-23T17:37:22.134Z,Highlights From The Comments On The FDA And Paxlovid,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-the,Scott Alexander,66,61
2021-11-23T17:45:30.917Z,Highlights From The Comments On Ivermectin,https://astralcodexten.substack.com/p/higlights-from-the-comments-on-ivermectin,Scott Alexander,572,60
2021-11-29T22:08:23.315Z,MM: Omicron Variant,https://astralcodexten.substack.com/p/mm-omicron-variant,Scott Alexander,200,88
2021-11-24T18:01:43.148Z,Pascalian Medicine,https://astralcodexten.substack.com/p/pascalian-medicine,Scott Alexander,532,105
2021-11-24T19:16:54.088Z,Open Thread 199.5,https://astralcodexten.substack.com/p/open-thread-1995,Scott Alexander,190,54
2021-11-25T19:19:54.002Z,Links For November,https://astralcodexten.substack.com/p/links-for-november,Scott Alexander,845,62
2021-11-28T20:43:18.045Z,Open Thread 200,https://astralcodexten.substack.com/p/open-thread-200,Scott Alexander,1112,42
2021-12-02T01:18:36.099Z,Book Review: Lifespan,https://astralcodexten.substack.com/p/book-review-lifespan,Scott Alexander,564,129
2021-12-03T18:09:32.447Z,Open Thread 200.5,https://astralcodexten.substack.com/p/open-thread-2005,Scott Alexander,206,77
2021-12-06T03:43:28.174Z,Open Thread 201,https://astralcodexten.substack.com/p/open-thread-201,Scott Alexander,443,25
2021-12-06T21:12:23.532Z,Model City Monday 12/6/21,https://astralcodexten.substack.com/p/model-city-monday-12621,Scott Alexander,119,37
2021-12-08T01:29:19.639Z,Diseasonality,https://astralcodexten.substack.com/p/diseasonality,Scott Alexander,231,92
2021-12-08T20:34:25.691Z,Hidden Open Thread 201.5,https://astralcodexten.substack.com/p/hidden-open-thread-2015,Scott Alexander,195,67
2021-12-10T03:49:19.713Z,Does Georgism Work? Part 2: Can Landlords Pass Land Value Tax on to Tenants?,https://astralcodexten.substack.com/p/does-georgism-work-part-2-can-landlords,Scott Alexander,588,62
2021-12-13T01:13:52.412Z,Open Thread 202,https://astralcodexten.substack.com/p/open-thread-202,Scott Alexander,761,28
2021-12-15T03:50:43.306Z,Ancient Plagues,https://astralcodexten.substack.com/p/ancient-plagues,Scott Alexander,259,99
2021-12-09T01:46:33.101Z,Does Georgism Work? Part 1: Is Land Really A Big Deal?,https://astralcodexten.substack.com/p/does-georgism-work-is-land-really,Scott Alexander,1059,101
2021-12-16T21:36:14.855Z,Open Thread 202.5,https://astralcodexten.substack.com/p/open-thread-2025,Scott Alexander,263,51
2021-12-17T02:16:21.231Z,"The Phrase ""No Evidence"" Is A Red Flag For Bad Science Communication",https://astralcodexten.substack.com/p/the-phrase-no-evidence-is-a-red-flag,Scott Alexander,516,286
2021-12-19T19:59:21.480Z,Open Thread 203,https://astralcodexten.substack.com/p/open-thread-203,Scott Alexander,895,40
2021-12-20T18:31:30.726Z,Mantic Monday: Let Me Google That For You,https://astralcodexten.substack.com/p/mantic-monday-let-me-google-that,Scott Alexander,126,41
2021-12-11T00:20:16.731Z,"Does Georgism Work, Part 3: Can Unimproved Land Value be Accurately Assessed Separately From Buildings?",https://astralcodexten.substack.com/p/does-georgism-work-part-3-can-unimproved,Scott Alexander,646,43
2021-12-23T05:01:54.531Z,"Addendum To ""No Evidence"" Post",https://astralcodexten.substack.com/p/addendum-to-no-evidence-post,Scott Alexander,84,87
2021-12-22T04:12:14.774Z,The FDA Has Punted Decisions About Luvox Prescription To The Deepest Recesses Of The Human Soul,https://astralcodexten.substack.com/p/the-fda-has-punted-decisions-about,Scott Alexander,301,157
2021-12-22T19:22:44.849Z,Addendum To Luvox Post,https://astralcodexten.substack.com/p/addendum-to-luvox-post,Scott Alexander,39,96
2021-12-28T23:59:23.121Z,ACX Grants Results,https://astralcodexten.substack.com/p/acx-grants-results,Scott Alexander,363,214
2021-12-23T19:21:08.104Z,Highlights From The Comments On Diseasonality,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-diseasonality,Scott Alexander,250,44
2021-12-23T19:22:30.157Z,Open Thread 203.5,https://astralcodexten.substack.com/p/open-thread-2035,Scott Alexander,312,56
2021-12-27T06:01:44.292Z,Open Thread 204,https://astralcodexten.substack.com/p/open-thread-204,Scott Alexander,634,18
2021-12-27T20:50:21.686Z,Mantic Monday: Dogs In Wizard Hats,https://astralcodexten.substack.com/p/mantic-monday-dogs-in-wizard-hats,Scott Alexander,98,40
2021-12-30T21:37:53.068Z,Links For December,https://astralcodexten.substack.com/p/links-for-december,Scott Alexander,599,63
2021-12-30T21:39:00.932Z,Open Thread 204.5,https://astralcodexten.substack.com/p/open-thread-2045,Scott Alexander,234,55
2022-01-03T04:55:25.190Z,Open Thread 205,https://astralcodexten.substack.com/p/open-thread-205,Scott Alexander,470,25
2022-01-04T02:32:56.066Z,Lewis Carroll Invented Retroactive Public Goods Funding In 1894,https://astralcodexten.substack.com/p/lewis-carroll-invented-retroactive,Scott Alexander,101,87
2022-01-04T19:58:10.341Z,Movie Review: Don't Look Up,https://astralcodexten.substack.com/p/movie-review-dont-look-up,Scott Alexander,1152,261
2022-01-06T02:51:55.130Z,Name's The Same,https://astralcodexten.substack.com/p/names-the-same,Scott Alexander,40,56
2022-01-06T02:54:21.208Z,Open Thread 205.5,https://astralcodexten.substack.com/p/open-thread-2055,Scott Alexander,231,55
2022-01-07T00:23:14.157Z,"Highlights From The Comments On ""Don't Look Up""",https://astralcodexten.substack.com/p/highlights-from-the-comments-on-dont,Scott Alexander,343,79
2022-01-10T10:27:12.559Z,Open Thread 206,https://astralcodexten.substack.com/p/open-thread-206,Scott Alexander,1229,18
2022-01-12T15:44:07.265Z,Hidden Open Thread 206.5,https://astralcodexten.substack.com/p/hidden-open-thread-2065,Scott Alexander,342,51
2022-01-12T16:40:28.117Z,There's A Time For Everyone,https://astralcodexten.substack.com/p/theres-a-time-for-everyone,Scott Alexander,566,555
2022-01-17T03:34:41.544Z,Open Thread 207,https://astralcodexten.substack.com/p/open-thread-207,Scott Alexander,941,24
2022-01-19T00:58:35.622Z,Practically-A-Book Review: Yudkowsky Contra Ngo On Agents,https://astralcodexten.substack.com/p/practically-a-book-review-yudkowsky,Scott Alexander,814,97
2022-01-19T22:05:51.456Z,Book Review: Which Country Has The World's Best Health Care?,https://astralcodexten.substack.com/p/book-review-which-country-has-the,Scott Alexander,699,161
2022-01-21T01:45:45.223Z,Hidden Open Thread 207.5,https://astralcodexten.substack.com/p/hidden-open-thread-2075,Scott Alexander,152,57
2022-01-21T02:10:14.165Z,Ask Me Anything,https://astralcodexten.substack.com/p/ask-me-anything-99a,Scott Alexander,603,182
2022-01-21T23:21:09.669Z,Resubmit And Summarize Your Proposals For Grants ++,https://astralcodexten.substack.com/p/resubmit-and-summarize-your-proposals,Scott Alexander,68,65
2022-01-24T09:08:09.080Z,Open Thread 208,https://astralcodexten.substack.com/p/open-thread-208,Scott Alexander,739,25
2022-01-24T23:09:57.014Z,Grading My 2021 Predictions,https://astralcodexten.substack.com/p/grading-my-2021-predictions,Scott Alexander,145,86
2022-01-26T06:36:06.679Z,Bounded Distrust,https://astralcodexten.substack.com/p/bounded-distrust,Scott Alexander,900,299
2022-01-26T09:38:15.520Z,Against That Poverty And Infant EEGs Study,https://astralcodexten.substack.com/p/against-that-poverty-and-infant-eegs,Scott Alexander,454,141
2022-01-27T04:50:06.955Z,Highlights From The Comments On Health Care Systems,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-health,Scott Alexander,216,49
2022-01-28T02:46:00.595Z,Classifieds Thread 1/2022,https://astralcodexten.substack.com/p/classifieds-thread-12022,Scott Alexander,486,22
2022-01-28T02:52:50.941Z,Hidden Open Thread 208.5,https://astralcodexten.substack.com/p/hidden-open-thread-2085,Scott Alexander,166,49
2022-01-31T02:05:10.455Z,Open Thread 209,https://astralcodexten.substack.com/p/open-thread-209,Scott Alexander,476,12
2022-02-01T02:36:42.490Z,Predictions For 2022,https://astralcodexten.substack.com/p/predictions-for-2022-contest,Scott Alexander,180,39
2022-02-01T20:07:15.636Z,Motivated Reasoning As Mis-applied Reinforcement Learning,https://astralcodexten.substack.com/p/motivated-reasoning-as-mis-applied,Scott Alexander,363,111
2022-02-02T19:30:13.354Z,Why Do I Suck?,https://astralcodexten.substack.com/p/why-do-i-suck,Scott Alexander,695,248
2022-02-04T09:21:57.966Z,Hidden Open Thread 209.5,https://astralcodexten.substack.com/p/hidden-open-thread-2095,Scott Alexander,262,49
2022-02-04T23:59:29.606Z,Book Review Contest Rules 2022,https://astralcodexten.substack.com/p/book-review-contest-rules-2022,Scott Alexander,96,46
2022-02-07T07:02:17.185Z,Open Thread 210,https://astralcodexten.substack.com/p/open-thread-210,Scott Alexander,807,29
2022-02-07T21:33:44.741Z,The Passage Of Polymarket,https://astralcodexten.substack.com/p/the-passage-of-polymarket,Scott Alexander,462,100
2022-02-08T18:40:16.279Z,Two Small Corrections And Updates,https://astralcodexten.substack.com/p/two-small-corrections-and-updates,Scott Alexander,12,15
2022-02-08T20:12:22.684Z,Heuristics That Almost Always Work,https://astralcodexten.substack.com/p/heuristics-that-almost-always-work,Scott Alexander,340,279
2022-02-03T17:50:47.843Z,ACX Grants ++: The First Half,https://astralcodexten.substack.com/p/acx-grants-the-first-half,Scott Alexander,187,31
2022-02-09T20:52:20.963Z,So You Want To Run A Microgrants Program,https://astralcodexten.substack.com/p/so-you-want-to-run-a-microgrants,Scott Alexander,193,128
2022-02-10T07:44:58.010Z,Hidden Open Thread 210.5,https://astralcodexten.substack.com/p/hidden-open-thread-2105,Scott Alexander,235,52
2022-02-11T22:40:53.659Z,Highlights From The Comments On Motivated Reasoning And Reinforcement Learning,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-motivated,Scott Alexander,75,31
2022-02-17T21:02:11.449Z,The Gods Only Have Power Because We Believe In Them,https://astralcodexten.substack.com/p/the-gods-only-have-power-because,Scott Alexander,193,200
2022-02-13T23:13:51.480Z,Open Thread 211,https://astralcodexten.substack.com/p/open-thread-211,Scott Alexander,433,17
2022-02-14T19:45:22.068Z,Mantic Monday: Ukraine Cube Manifold,https://astralcodexten.substack.com/p/mantic-monday-ukraine-cube-manifold,Scott Alexander,228,39
2022-02-10T20:55:49.225Z,ACX Grants ++: The Second Half,https://astralcodexten.substack.com/p/acx-grants-the-second-half,Scott Alexander,115,23
2022-02-18T18:39:16.229Z,Hidden Open Thread 211.5,https://astralcodexten.substack.com/p/hidden-open-thread-2115,Scott Alexander,269,58
2022-02-18T19:34:59.485Z,Austin Meetup Next Sunday,https://astralcodexten.substack.com/p/austin-meetup-next-sunday,Scott Alexander,4,28
2022-02-21T00:42:59.691Z,Open Thread 212,https://astralcodexten.substack.com/p/open-thread-212,Scott Alexander,487,27
2022-02-16T20:44:15.914Z,"Book Review: Sadly, Porn",https://astralcodexten.substack.com/p/book-review-sadly-porn,Scott Alexander,686,141
2022-02-25T02:12:24.823Z,Hidden Open Thread 212.5,https://astralcodexten.substack.com/p/hidden-open-thread-2125,Scott Alexander,353,59
2022-02-21T21:57:01.178Z,Play Money And Reputation Systems,https://astralcodexten.substack.com/p/play-money-and-reputation-systems,Scott Alexander,147,54
2022-02-22T20:58:45.993Z,Links For February,https://astralcodexten.substack.com/p/links-for-february,Scott Alexander,638,60
2022-03-02T06:32:38.250Z,Microaddictions,https://astralcodexten.substack.com/p/microaddictions,Scott Alexander,233,119
2022-02-25T20:45:53.470Z,Austin Meetup Correction,https://astralcodexten.substack.com/p/austin-meetup-correction,Scott Alexander,,10
2022-02-28T08:04:41.148Z,Open Thread 213,https://astralcodexten.substack.com/p/open-thread-213,Scott Alexander,568,17
2022-02-23T22:56:52.117Z,Biological Anchors: A Trick That Might Or Might Not Work,https://astralcodexten.substack.com/p/biological-anchors-a-trick-that-might,Scott Alexander,384,114
2022-03-04T05:25:00.755Z,What Are We Arguing About When We Argue About Rationality?,https://astralcodexten.substack.com/p/what-are-we-arguing-about-when-we,Scott Alexander,418,145
2022-03-05T01:49:44.556Z,Hidden Open Thread 213.5,https://astralcodexten.substack.com/p/hidden-open-thread-2135,Scott Alexander,318,59
2022-03-07T02:06:55.481Z,Open Thread 214,https://astralcodexten.substack.com/p/open-thread-214,Scott Alexander,585,25
2022-03-01T07:51:00.682Z,Ukraine Warcasting,https://astralcodexten.substack.com/p/ukraine-warcasting,Scott Alexander,765,108
2022-03-10T21:13:58.911Z,Progesterone Megadoses Might Be A Cheap Zulresso Substitute,https://astralcodexten.substack.com/p/progesterone-megadoses-might-be-a,Scott Alexander,87,49
2022-03-08T05:41:40.287Z,Ukraine Thoughts And Links,https://astralcodexten.substack.com/p/ukraine-thoughts-and-links,Scott Alexander,1045,66
2022-03-08T21:12:09.250Z,Zounds! It's Zulresso and Zuranolone!,https://astralcodexten.substack.com/p/zounds-its-zulresso-and-zuranolone,Scott Alexander,116,68
2022-03-10T07:47:30.690Z,Advice For Unwoke Academic?,https://astralcodexten.substack.com/p/advice-for-unwoke-academic,Scott Alexander,1123,168
2022-04-01T05:28:58.031Z,The Low-Hanging Fruit Argument: Models And Predictions,https://astralcodexten.substack.com/p/the-low-hanging-fruit-argument-models,Scott Alexander,256,94
2022-03-11T19:29:50.688Z,Hidden Open Thread 214.5,https://astralcodexten.substack.com/p/hidden-open-thread-2145,Scott Alexander,158,44
2022-03-13T19:35:09.969Z,Open Thread 215,https://astralcodexten.substack.com/p/open-thread-215,Scott Alexander,617,24
2022-03-31T18:11:39.313Z,Hidden Open Thread 217.5,https://astralcodexten.substack.com/p/hidden-open-thread-2175,Scott Alexander,222,47
2022-04-03T17:41:58.964Z,Open Thread 218,https://astralcodexten.substack.com/p/open-thread-218,Scott Alexander,999,19
2022-04-04T20:57:40.539Z,Yudkowsky Contra Christiano On AI Takeoff Speeds,https://astralcodexten.substack.com/p/yudkowsky-contra-christiano-on-ai,Scott Alexander,612,72
2022-04-06T06:21:54.983Z,Highlights From The Comments On Self-Determination,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-self,Scott Alexander,321,40
2022-04-06T22:44:00.844Z,Dictator Book Club: Xi Jinping,https://astralcodexten.substack.com/p/dictator-book-club-xi-jinping,Scott Alexander,466,135
2022-04-07T03:05:51.076Z,Hidden Open Thread 218.5,https://astralcodexten.substack.com/p/hidden-open-thread-2185,Scott Alexander,163,44
2022-04-07T23:28:49.228Z,Peer Review Request: Obscure Pregnancy Interventions,https://astralcodexten.substack.com/p/peer-review-request-obscure-pregnancy,Scott Alexander,87,28
2022-04-10T23:35:55.917Z,Spring Meetups In Seventy Cities,https://astralcodexten.substack.com/p/spring-meetups-in-seventy-cities,Scott Alexander,30,18
2022-04-10T23:49:37.765Z,Open Thread 219,https://astralcodexten.substack.com/p/open-thread-219,Scott Alexander,768,28
